scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
dropout_0.40,0.8514851927757263,0.8514851927757263,0.9963996410369873,0.8523852825164795,0.9297091471086635,transformer_multitask,clean_train,,,,
dropout_0.45,0.834383487701416,0.834383487701416,0.9909991025924683,0.8361836671829224,1.1112125552955991,transformer_multitask,clean_train,,,,
dropout_0.50,0.8082808256149292,0.8082808256149292,0.984698474407196,0.8154815435409546,1.3157267411692952,transformer_multitask,clean_train,,,,
dropout_0.60,0.7434743642807007,0.7434743642807007,0.9810981154441833,0.7461746335029602,1.9356937752877346,transformer_multitask,clean_train,,,,
drop0.25_bias3_noise1,0.9144914746284485,0.9144914746284485,0.9972997307777405,0.9144914746284485,0.4766787704747609,transformer_multitask,clean_train,,,,
drop0.35_bias4_noise2,0.875787615776062,0.875787615776062,0.9954995512962341,0.8775877952575684,0.7704882037521589,transformer_multitask,clean_train,,,,
drop0.40_bias5_noise3,0.8532853722572327,0.8532853722572327,0.994599461555481,0.8532853722572327,0.9555419915758951,transformer_multitask,clean_train,,,,
drop0.15_bias6_noise0,0.9315931797027588,0.9315931797027588,0.9990999102592468,0.9315931797027588,0.39353055409704857,transformer_multitask,clean_train,,,,
bias5_only,0.9423942565917969,0.9423942565917969,0.9990999102592468,0.9423942565917969,0.3271883193916506,transformer_multitask,clean_train,,,,
noise3_only,0.9369937181472778,0.9369937181472778,0.9990999102592468,0.9369937181472778,0.3533555596771807,transformer_multitask,clean_train,,,,
clean,0.9405940771102905,0.9405940771102905,0.9954995512962341,0.9405940771102905,0.2836761134471258,set_transformer_multitask,clean_train,,,,
